"","Country","Stay_Info","Year","Quantity"
"14933","Russian Federation","Number of rooms",1996,207362
"14934","Russian Federation","Number of rooms",1997,202033
"14935","Russian Federation","Number of rooms",1998,194262
"14936","Russian Federation","Number of rooms",1999,188255
"14937","Russian Federation","Number of rooms",2000,183400
"14938","Russian Federation","Number of rooms",2001,179300
"14939","Russian Federation","Number of rooms",2002,178300
"14940","Russian Federation","Number of rooms",2003,177200
"14941","Russian Federation","Number of rooms",2004,178600
"14942","Russian Federation","Number of rooms",2005,199010
"14943","Russian Federation","Number of rooms",2006,208309
"14944","Russian Federation","Number of rooms",2007,219380
"14945","Russian Federation","Number of rooms",2008,247487
"14946","Russian Federation","Number of rooms",2009,249186
"14947","Russian Federation","Number of rooms",2010,260208
"14948","Russian Federation","Number of rooms",2011,277916
"14949","Russian Federation","Number of rooms",2012,300629
"14950","Russian Federation","Number of rooms",2013,319143
"14951","Russian Federation","Number of rooms",2014,371796
"14952","Russian Federation","Number of rooms",2015,433000
"14953","Russian Federation","Number of rooms",2016,482000
"14954","Russian Federation","Number of rooms",2017,508000
"14955","Russian Federation","Number of rooms",2018,584000
"14956","Russian Federation","Number of bed-places",1996,410592
"14957","Russian Federation","Number of bed-places",1997,390931
"14958","Russian Federation","Number of bed-places",1998,372810
"14959","Russian Federation","Number of bed-places",1999,358142
"14960","Russian Federation","Number of bed-places",2000,346100
"14961","Russian Federation","Number of bed-places",2001,338429
"14962","Russian Federation","Number of bed-places",2002,343339
"14963","Russian Federation","Number of bed-places",2003,364017
"14964","Russian Federation","Number of bed-places",2004,344400
"14965","Russian Federation","Number of bed-places",2005,414086
"14966","Russian Federation","Number of bed-places",2006,430970
"14967","Russian Federation","Number of bed-places",2007,447126
"14968","Russian Federation","Number of bed-places",2008,498414
"14969","Russian Federation","Number of bed-places",2009,487449
"14970","Russian Federation","Number of bed-places",2010,529554
"14971","Russian Federation","Number of bed-places",2011,571226
"14972","Russian Federation","Number of bed-places",2012,617849
"14973","Russian Federation","Number of bed-places",2013,675515
"14974","Russian Federation","Number of bed-places",2014,814913
"14975","Russian Federation","Number of bed-places",2015,923000
"14976","Russian Federation","Number of bed-places",2016,1046000
"14977","Russian Federation","Number of bed-places",2017,1137000
"14978","Russian Federation","Number of bed-places",2018,1299000
"14979","Russian Federation","Occupancy rate / bed-places",1996,33
"14980","Russian Federation","Occupancy rate / bed-places",1997,31
"14981","Russian Federation","Occupancy rate / bed-places",1998,32
"14982","Russian Federation","Occupancy rate / bed-places",1999,33
"14983","Russian Federation","Occupancy rate / bed-places",2000,37
"14984","Russian Federation","Occupancy rate / bed-places",2001,38
"14985","Russian Federation","Occupancy rate / bed-places",2002,37
"14986","Russian Federation","Occupancy rate / bed-places",2003,34
"14987","Russian Federation","Occupancy rate / bed-places",2004,37
"14988","Russian Federation","Occupancy rate / bed-places",2005,34
"14989","Russian Federation","Occupancy rate / bed-places",2006,35
"14990","Russian Federation","Occupancy rate / bed-places",2007,36
"14991","Russian Federation","Occupancy rate / bed-places",2008,35
"14992","Russian Federation","Occupancy rate / bed-places",2009,30
"14993","Russian Federation","Occupancy rate / bed-places",2010,31
"14994","Russian Federation","Occupancy rate / bed-places",2011,32
"14995","Russian Federation","Occupancy rate / bed-places",2012,33
"14996","Russian Federation","Occupancy rate / bed-places",2013,31
"14997","Russian Federation","Occupancy rate / bed-places",2014,28
"14998","Russian Federation","Occupancy rate / bed-places",2015,30
"14999","Russian Federation","Occupancy rate / bed-places",2016,35
"15000","Russian Federation","Average length of stay",2004,5
"15001","Russian Federation","Average length of stay",2005,4.81
"15002","Russian Federation","Average length of stay",2006,5.3
"15003","Rwanda","Number of establishments",2006,77
"15004","Rwanda","Number of establishments",2007,84
"15005","Rwanda","Number of establishments",2008,181
"15006","Rwanda","Number of establishments",2009,189
"15007","Rwanda","Number of establishments",2010,212
"15008","Rwanda","Number of establishments",2011,329
"15009","Rwanda","Number of establishments",2012,357
"15010","Rwanda","Number of establishments",2013,395
"15011","Rwanda","Number of establishments",2014,412
"15012","Rwanda","Number of establishments",2015,444
"15013","Rwanda","Number of establishments",2016,454
"15014","Rwanda","Number of establishments",2017,502
"15015","Rwanda","Number of establishments",2018,706
"15016","Rwanda","Number of establishments",2019,722
"15017","Rwanda","Number of establishments",2020,807
"15018","Rwanda","Number of establishments",2021,888
"15019","Rwanda","Number of rooms",2006,2618
"15020","Rwanda","Number of rooms",2007,2937
"15021","Rwanda","Number of rooms",2008,3310
"15022","Rwanda","Number of rooms",2009,3761
"15023","Rwanda","Number of rooms",2010,4232
"15024","Rwanda","Number of rooms",2011,5856
"15025","Rwanda","Number of rooms",2012,6470
"15026","Rwanda","Number of rooms",2013,7316
"15027","Rwanda","Number of rooms",2014,7678
"15028","Rwanda","Number of rooms",2015,8270
"15029","Rwanda","Number of rooms",2016,8389
"15030","Rwanda","Number of rooms",2017,8969
"15031","Rwanda","Number of rooms",2018,12979
"15032","Rwanda","Number of rooms",2019,14089
"15033","Rwanda","Number of rooms",2020,15011
"15034","Rwanda","Number of rooms",2021,15997
"15035","Rwanda","Number of bed-places",2006,4790
"15036","Rwanda","Number of bed-places",2007,5370
"15037","Rwanda","Number of bed-places",2008,6200
"15038","Rwanda","Number of bed-places",2009,7028
"15039","Rwanda","Number of bed-places",2010,7906
"15040","Rwanda","Number of bed-places",2011,11784
"15041","Rwanda","Number of bed-places",2012,12974
"15042","Rwanda","Number of bed-places",2013,14658
"15043","Rwanda","Number of bed-places",2014,15430
"15044","Rwanda","Number of bed-places",2015,16597
"15045","Rwanda","Number of bed-places",2016,17081
"15046","Rwanda","Number of bed-places",2017,20054
"15047","Rwanda","Number of bed-places",2018,25126
"15048","Rwanda","Number of bed-places",2019,26507
"15049","Rwanda","Number of bed-places",2020,27742
"15050","Rwanda","Number of bed-places",2021,33275
"15051","Saba","Number of rooms",1996,186
"15052","Saba","Number of rooms",1997,186
"15053","Saba","Number of rooms",1998,91
"15054","Saba","Number of rooms",1999,87
"15055","Saba","Number of rooms",2000,80
"15056","Saba","Number of rooms",2001,85
"15057","Saint Kitts And Nevis","Number of rooms",1996,1783
"15058","Saint Kitts And Nevis","Number of rooms",1997,1729
"15059","Saint Kitts And Nevis","Number of rooms",1998,1543
"15060","Saint Kitts And Nevis","Number of rooms",1999,1508
"15061","Saint Kitts And Nevis","Number of rooms",2000,1602
"15062","Saint Kitts And Nevis","Number of rooms",2001,1489
"15063","Saint Kitts And Nevis","Number of rooms",2002,1438
"15064","Saint Kitts And Nevis","Number of rooms",2003,1611
"15065","Saint Kitts And Nevis","Number of rooms",2004,1550
"15066","Saint Kitts And Nevis","Number of rooms",2005,1859
"15067","Saint Kitts And Nevis","Number of rooms",2006,1859
"15068","Saint Kitts And Nevis","Number of bed-places",1996,2246
"15069","Saint Kitts And Nevis","Number of bed-places",1997,2517
"15070","Saint Kitts And Nevis","Number of bed-places",1998,2315
"15071","Saint Kitts And Nevis","Number of bed-places",1999,2254
"15072","Saint Kitts And Nevis","Number of bed-places",2000,2415
"15073","Saint Kitts And Nevis","Number of bed-places",2001,2246
"15074","Saint Kitts And Nevis","Number of bed-places",2002,2182
"15075","Saint Kitts And Nevis","Number of bed-places",2003,2361
"15076","Saint Lucia","Number of establishments",2015,105
"15077","Saint Lucia","Number of establishments",2016,105
"15078","Saint Lucia","Number of establishments",2017,111
"15079","Saint Lucia","Number of establishments",2018,172
"15080","Saint Lucia","Number of establishments",2019,170
"15081","Saint Lucia","Number of establishments",2020,169
"15082","Saint Lucia","Number of establishments",2021,169
"15083","Saint Lucia","Number of establishments",2022,170
"15084","Saint Lucia","Number of rooms",1996,3986
"15085","Saint Lucia","Number of rooms",1997,3701
"15086","Saint Lucia","Number of rooms",1998,4077
"15087","Saint Lucia","Number of rooms",1999,4125
"15088","Saint Lucia","Number of rooms",2000,4428
"15089","Saint Lucia","Number of rooms",2001,4428
"15090","Saint Lucia","Number of rooms",2002,4428
"15091","Saint Lucia","Number of rooms",2003,3749
"15092","Saint Lucia","Number of rooms",2004,3974
"15093","Saint Lucia","Number of rooms",2005,4511
"15094","Saint Lucia","Number of rooms",2006,3093
"15095","Saint Lucia","Number of rooms",2007,4889
"15096","Saint Lucia","Number of rooms",2008,5396
"15097","Saint Lucia","Number of rooms",2009,4685
"15098","Saint Lucia","Number of rooms",2010,4735
"15099","Saint Lucia","Number of rooms",2011,4845
"15100","Saint Lucia","Number of rooms",2012,4845
"15101","Saint Lucia","Number of rooms",2013,4847
"15102","Saint Lucia","Number of rooms",2014,4847
"15103","Saint Lucia","Number of rooms",2015,4273
"15104","Saint Lucia","Number of rooms",2016,4283
"15105","Saint Lucia","Number of rooms",2017,4821
"15106","Saint Lucia","Number of rooms",2018,5078
"15107","Saint Lucia","Number of rooms",2019,5057
"15108","Saint Lucia","Number of rooms",2020,5047
"15109","Saint Lucia","Number of rooms",2021,5057
"15110","Saint Lucia","Number of rooms",2022,4767
"15111","Saint Lucia","Number of bed-places",1996,7435
"15112","Saint Lucia","Number of bed-places",1997,6382
"15113","Saint Lucia","Number of bed-places",1998,7705
"15114","Saint Lucia","Number of bed-places",1999,7768
"15115","Saint Lucia","Number of bed-places",2000,8236
"15116","Saint Lucia","Number of bed-places",2001,8236
"15117","Saint Lucia","Number of bed-places",2002,8236
"15118","Saint Lucia","Number of bed-places",2003,6748
"15119","Saint Lucia","Number of bed-places",2004,7153
"15120","Saint Lucia","Number of bed-places",2005,8120
"15121","Saint Lucia","Occupancy rate / rooms",1996,66.6
"15122","Saint Lucia","Occupancy rate / rooms",1997,71.4
"15123","Saint Lucia","Occupancy rate / rooms",1998,75.3
"15124","Saint Lucia","Occupancy rate / rooms",1999,72.5
"15125","Saint Lucia","Occupancy rate / rooms",2000,63.8
"15126","Saint Lucia","Occupancy rate / rooms",2001,57
"15127","Saint Lucia","Occupancy rate / rooms",2002,56.1
"15128","Saint Lucia","Occupancy rate / rooms",2003,62.7
"15129","Saint Lucia","Occupancy rate / rooms",2004,61.9
"15130","Saint Lucia","Occupancy rate / rooms",2005,68.7
"15131","Saint Lucia","Occupancy rate / rooms",2006,64.9
"15132","Saint Lucia","Occupancy rate / rooms",2007,64.9
"15133","Saint Lucia","Occupancy rate / rooms",2008,61.6
"15134","Saint Lucia","Occupancy rate / rooms",2009,53
"15135","Saint Lucia","Occupancy rate / rooms",2010,59
"15136","Saint Lucia","Occupancy rate / rooms",2011,58
"15137","Saint Lucia","Occupancy rate / rooms",2012,62
"15138","Saint Lucia","Occupancy rate / rooms",2013,62
"15139","Saint Lucia","Occupancy rate / rooms",2014,62
"15140","Saint Lucia","Occupancy rate / rooms",2015,68
"15141","Saint Lucia","Occupancy rate / rooms",2016,66
"15142","Saint Lucia","Occupancy rate / rooms",2017,66
"15143","Saint Lucia","Occupancy rate / rooms",2018,67
"15144","Saint Lucia","Average length of stay",1996,8.7
"15145","Saint Lucia","Average length of stay",1997,8.8
"15146","Saint Lucia","Average length of stay",1998,9.2
"15147","Saint Lucia","Average length of stay",1999,9.1
"15148","Saint Lucia","Average length of stay",2000,9.6
"15149","Saint Lucia","Average length of stay",2001,10.6
"15150","Saint Lucia","Average length of stay",2002,9.99
"15151","Saint Lucia","Average length of stay",2003,10
"15152","Saint Lucia","Average length of stay",2004,9.3
"15153","Saint Lucia","Average length of stay",2005,10.1
"15154","Saint Lucia","Average length of stay",2006,10.5
"15155","Saint Lucia","Average length of stay",2007,9.08
"15156","Saint Lucia","Average length of stay",2008,9.1
"15157","Saint Lucia","Average length of stay",2009,8.9
"15158","Saint Lucia","Average length of stay",2010,8.6
"15159","Saint Lucia","Average length of stay",2011,8.8
"15160","Saint Lucia","Average length of stay",2012,8.7
"15161","Saint Lucia","Average length of stay",2013,8.89
"15162","Saint Lucia","Average length of stay",2014,8.81
"15163","Saint Lucia","Average length of stay",2015,8.69
"15164","Saint Lucia","Average length of stay",2016,8.5
"15165","Saint Lucia","Average length of stay",2017,8.35
